tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	lt	43.8	21.0	48.9	1.7	2	3	100.0	CB16-4a_LP-DIR-T	hargrave 2021-11-27 13:49:18	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB16-4	pmagpy-4.2.24-1: demag_gui	CB16-4a
This study	mt	0.0	258.5	32.5	2.9	2	6	100.0	CB16-4a_LP-DIR-T	hargrave 2021-11-27 13:49:18	u	828.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB16-4	pmagpy-4.2.24-1: demag_gui	CB16-4a
This study															LP-NOMAG		CB16-5		CB16-5a
This study	lt	38.6	5.6	39.9	2.9	2	4	100.0	CB16-5a_LP-DIR-T	hargrave 2021-11-16 16:45:43	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB16-5	pmagpy-4.2.24-1: demag_gui	CB16-5a
This study	mt	0.0	265.2	19.1	5.3	2	12	0.0	CB16-5a_LP-DIR-T	hargrave 2021-11-16 16:45:43	u	848.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB16-5	pmagpy-4.2.24-1: demag_gui	CB16-5a
This study	mt	0.0	268.9	20.5	5.3	2	12	100.0	CB16-5a_LP-DIR-T	hargrave 2021-11-16 16:45:43	u	848.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB16-5	pmagpy-4.2.24-1: demag_gui	CB16-5a
This study	mt	0.0	91.6	19.6	5.3	2	12	-1.0	CB16-5a_LP-DIR-T	hargrave 2021-11-16 16:45:43	u	848.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB16-5	pmagpy-4.2.24-1: demag_gui	CB16-5a
This study	lt	38.6	184.4	32.3	2.9	2	4	-1.0	CB16-5a_LP-DIR-T	hargrave 2021-11-16 16:45:43	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB16-5	pmagpy-4.2.24-1: demag_gui	CB16-5a
This study	lt	38.6	5.8	50.3	2.9	2	4	0.0	CB16-5a_LP-DIR-T	hargrave 2021-11-16 16:45:43	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB16-5	pmagpy-4.2.24-1: demag_gui	CB16-5a
This study	lt	52.6	188.9	26.9	2.9	2	4	-1.0	CB16-6a_LP-DIR-T	hargrave 2021-11-18 13:09:59	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB16-6	pmagpy-4.2.24-1: demag_gui	CB16-6a
This study	mt	0.0	81.5	21.3	4.1	2	1	-1.0	CB16-6a_LP-DIR-T	hargrave 2021-11-18 13:09:59	u	854.0	818.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB16-6	pmagpy-4.2.24-1: demag_gui	CB16-6a
This study	lt	52.6	16.1	55.4	2.9	2	4	0.0	CB16-6a_LP-DIR-T	hargrave 2021-11-18 13:09:59	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB16-6	pmagpy-4.2.24-1: demag_gui	CB16-6a
This study	mt	0.0	254.2	14.5	4.1	2	1	0.0	CB16-6a_LP-DIR-T	hargrave 2021-11-18 13:09:59	u	854.0	818.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB16-6	pmagpy-4.2.24-1: demag_gui	CB16-6a
This study	lt	52.6	13.9	45.2	2.9	2	4	100.0	CB16-6a_LP-DIR-T	hargrave 2021-11-18 13:09:59	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB16-6	pmagpy-4.2.24-1: demag_gui	CB16-6a
This study	mt	0.0	257.1	17.9	4.1	2	1	100.0	CB16-6a_LP-DIR-T	hargrave 2021-11-18 13:09:59	u	854.0	818.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB16-6	pmagpy-4.2.24-1: demag_gui	CB16-6a
This study															LP-NOMAG		CB16-6		CB16-6a
This study															LP-NOMAG		CB16-7		CB16-7a
This study	lt	36.3	15.3	53.1	2.9	2	4	0.0	CB16-7a_LP-DIR-T	hargrave 2021-11-18 13:11:24	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB16-7	pmagpy-4.2.24-1: demag_gui	CB16-7a
This study	mt	0.0	268.1	15.2	6.4	2	12	0.0	CB16-7a_LP-DIR-T	hargrave 2021-11-18 13:11:24	u	854.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB16-7	pmagpy-4.2.24-1: demag_gui	CB16-7a
This study	lt	36.3	13.4	42.8	2.9	2	4	100.0	CB16-7a_LP-DIR-T	hargrave 2021-11-18 13:11:24	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB16-7	pmagpy-4.2.24-1: demag_gui	CB16-7a
This study	lt	36.3	38.9	67.8	2.9	2	4	-1.0	CB16-7a_LP-DIR-T	hargrave 2021-11-18 13:11:24	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB16-7	pmagpy-4.2.24-1: demag_gui	CB16-7a
This study	mt	0.0	271.3	16.3	6.4	2	12	-1.0	CB16-7a_LP-DIR-T	hargrave 2021-11-18 13:11:24	u	854.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB16-7	pmagpy-4.2.24-1: demag_gui	CB16-7a
This study	mt	0.0	271.0	16.2	6.4	2	12	100.0	CB16-7a_LP-DIR-T	hargrave 2021-11-18 13:11:24	u	854.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB16-7	pmagpy-4.2.24-1: demag_gui	CB16-7a
This study	lt	41.2	213.0	-3.1	5.5	2	4	-1.0	CB16-8a_LP-DIR-T	hargrave 2021-11-18 13:12:53	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB16-8	pmagpy-4.2.24-1: demag_gui	CB16-8a
This study	lt	41.2	358.1	53.5	5.5	2	4	0.0	CB16-8a_LP-DIR-T	hargrave 2021-11-18 13:12:53	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB16-8	pmagpy-4.2.24-1: demag_gui	CB16-8a
This study	mt	0.0	137.2	-61.0	7.9	2	11	-1.0	CB16-8a_LP-DIR-T	hargrave 2021-11-18 13:12:53	u	854.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB16-8	pmagpy-4.2.24-1: demag_gui	CB16-8a
This study	mt	0.0	274.1	8.9	7.9	2	11	100.0	CB16-8a_LP-DIR-T	hargrave 2021-11-18 13:12:53	u	854.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB16-8	pmagpy-4.2.24-1: demag_gui	CB16-8a
This study	lt	41.2	359.4	43.2	5.5	2	4	100.0	CB16-8a_LP-DIR-T	hargrave 2021-11-18 13:12:53	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB16-8	pmagpy-4.2.24-1: demag_gui	CB16-8a
This study	mt	0.0	272.5	8.7	7.9	2	11	0.0	CB16-8a_LP-DIR-T	hargrave 2021-11-18 13:12:53	u	854.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB16-8	pmagpy-4.2.24-1: demag_gui	CB16-8a
This study															LP-NOMAG		CB16-8		CB16-8a
This study															LP-NOMAG		CB17-1		CB17-1a
This study	lt	36.3	353.5	65.2	12.3	2	4	100.0	CB17-1a_LP-DIR-T	hargrave 2021-11-27 13:51:29	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-1	pmagpy-4.2.24-1: demag_gui	CB17-1a
This study	mt	0.0	250.8	47.9	1.8	2	12	0.0	CB17-1a_LP-DIR-T	hargrave 2021-11-27 13:51:29	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-1	pmagpy-4.2.24-1: demag_gui	CB17-1a
This study	lt	36.3	346.0	75.3	12.3	2	4	0.0	CB17-1a_LP-DIR-T	hargrave 2021-11-27 13:51:29	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-1	pmagpy-4.2.24-1: demag_gui	CB17-1a
This study	mt	0.0	162.5	-28.5	1.8	2	12	-1.0	CB17-1a_LP-DIR-T	hargrave 2021-11-27 13:51:29	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-1	pmagpy-4.2.24-1: demag_gui	CB17-1a
This study	lt	36.3	194.0	5.2	12.3	2	4	-1.0	CB17-1a_LP-DIR-T	hargrave 2021-11-27 13:51:29	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-1	pmagpy-4.2.24-1: demag_gui	CB17-1a
This study	mt	0.0	262.5	51.2	1.8	2	12	100.0	CB17-1a_LP-DIR-T	hargrave 2021-11-27 13:51:29	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-1	pmagpy-4.2.24-1: demag_gui	CB17-1a
This study	mt	0.0	257.9	44.6	1.1	2	13	0.0	CB17-2a_LP-DIR-T	hargrave 2021-11-27 13:52:50	u	854.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-2	pmagpy-4.2.24-1: demag_gui	CB17-2a
This study	lt	46.6	348.3	56.7	14.9	2	4	0.0	CB17-2a_LP-DIR-T	hargrave 2021-11-27 13:52:50	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-2	pmagpy-4.2.24-1: demag_gui	CB17-2a
This study	mt	0.0	193.5	-27.5	1.1	2	13	-1.0	CB17-2a_LP-DIR-T	hargrave 2021-11-27 13:52:50	u	854.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-2	pmagpy-4.2.24-1: demag_gui	CB17-2a
This study	lt	46.6	214.7	22.8	14.9	2	4	-1.0	CB17-2a_LP-DIR-T	hargrave 2021-11-27 13:52:50	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-2	pmagpy-4.2.24-1: demag_gui	CB17-2a
This study	mt	0.0	268.3	46.7	1.1	2	13	100.0	CB17-2a_LP-DIR-T	hargrave 2021-11-27 13:52:50	u	854.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-2	pmagpy-4.2.24-1: demag_gui	CB17-2a
This study	lt	46.6	351.7	46.6	14.9	2	4	100.0	CB17-2a_LP-DIR-T	hargrave 2021-11-27 13:52:50	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-2	pmagpy-4.2.24-1: demag_gui	CB17-2a
This study															LP-NOMAG		CB17-2		CB17-2a
This study															LP-NOMAG		CB17-3		CB17-3a
This study	lt	43.1	157.8	42.4	6.0	2	4	-1.0	CB17-3a_LP-DIR-T	hargrave 2021-11-27 13:54:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-3	pmagpy-4.2.24-1: demag_gui	CB17-3a
This study	mt	0.0	235.9	40.4	1.3	2	11	-1.0	CB17-3a_LP-DIR-T	hargrave 2021-11-27 13:54:12	u	854.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-3	pmagpy-4.2.24-1: demag_gui	CB17-3a
This study	lt	43.1	2.0	68.3	6.0	2	4	0.0	CB17-3a_LP-DIR-T	hargrave 2021-11-27 13:54:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-3	pmagpy-4.2.24-1: demag_gui	CB17-3a
This study	mt	0.0	251.9	43.9	1.3	2	11	0.0	CB17-3a_LP-DIR-T	hargrave 2021-11-27 13:54:12	u	854.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-3	pmagpy-4.2.24-1: demag_gui	CB17-3a
This study	lt	43.1	2.8	57.9	6.0	2	4	100.0	CB17-3a_LP-DIR-T	hargrave 2021-11-27 13:54:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-3	pmagpy-4.2.24-1: demag_gui	CB17-3a
This study	mt	0.0	262.0	47.1	1.3	2	11	100.0	CB17-3a_LP-DIR-T	hargrave 2021-11-27 13:54:12	u	854.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-3	pmagpy-4.2.24-1: demag_gui	CB17-3a
This study	mt	0.0	240.4	46.5	2.1	2	11	-1.0	CB17-4a_LP-DIR-T	hargrave 2021-11-27 13:55:37	u	854.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-4	pmagpy-4.2.24-1: demag_gui	CB17-4a
This study															LP-NOMAG		CB17-4		CB17-4a
This study	lt	48.5	119.7	67.8	16.9	2	4	-1.0	CB17-4a_LP-DIR-T	hargrave 2021-11-27 13:55:37	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-4	pmagpy-4.2.24-1: demag_gui	CB17-4a
This study	lt	48.5	27.2	66.1	16.9	2	4	0.0	CB17-4a_LP-DIR-T	hargrave 2021-11-27 13:55:37	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-4	pmagpy-4.2.24-1: demag_gui	CB17-4a
This study	mt	0.0	244.2	53.2	2.1	2	11	0.0	CB17-4a_LP-DIR-T	hargrave 2021-11-27 13:55:37	u	854.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-4	pmagpy-4.2.24-1: demag_gui	CB17-4a
This study	mt	0.0	258.0	57.4	2.1	2	11	100.0	CB17-4a_LP-DIR-T	hargrave 2021-11-27 13:55:37	u	854.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-4	pmagpy-4.2.24-1: demag_gui	CB17-4a
This study	lt	48.5	20.9	56.3	16.9	2	4	100.0	CB17-4a_LP-DIR-T	hargrave 2021-11-27 13:55:37	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-4	pmagpy-4.2.24-1: demag_gui	CB17-4a
This study	lt	51.1	204.7	58.0	16.4	2	4	-1.0	CB17-5a_LP-DIR-T	hargrave 2021-11-27 13:57:06	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-5	pmagpy-4.2.24-1: demag_gui	CB17-5a
This study	mt	0.0	99.7	47.5	1.1	2	12	-1.0	CB17-5a_LP-DIR-T	hargrave 2021-11-27 13:57:06	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-5	pmagpy-4.2.24-1: demag_gui	CB17-5a
This study	lt	51.1	22.7	65.0	16.4	2	4	0.0	CB17-5a_LP-DIR-T	hargrave 2021-11-27 13:57:06	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-5	pmagpy-4.2.24-1: demag_gui	CB17-5a
This study	mt	0.0	261.8	48.3	1.1	2	12	0.0	CB17-5a_LP-DIR-T	hargrave 2021-11-27 13:57:06	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-5	pmagpy-4.2.24-1: demag_gui	CB17-5a
This study	lt	51.1	17.9	55.0	16.4	2	4	100.0	CB17-5a_LP-DIR-T	hargrave 2021-11-27 13:57:06	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-5	pmagpy-4.2.24-1: demag_gui	CB17-5a
This study	mt	0.0	273.7	49.6	1.1	2	12	100.0	CB17-5a_LP-DIR-T	hargrave 2021-11-27 13:57:06	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-5	pmagpy-4.2.24-1: demag_gui	CB17-5a
This study															LP-NOMAG		CB17-5		CB17-5a
This study															LP-NOMAG		CB17-6		CB17-6a
This study	lt	45.7	201.3	-11.3	3.9	2	4	-1.0	CB17-6a_LP-DIR-T	hargrave 2021-11-27 13:58:38	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-6	pmagpy-4.2.24-1: demag_gui	CB17-6a
This study	mt	0.0	147.1	-27.7	1.6	2	13	-1.0	CB17-6a_LP-DIR-T	hargrave 2021-11-27 13:58:38	u	854.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-6	pmagpy-4.2.24-1: demag_gui	CB17-6a
This study	lt	45.7	338.2	60.0	3.9	2	4	0.0	CB17-6a_LP-DIR-T	hargrave 2021-11-27 13:58:38	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-6	pmagpy-4.2.24-1: demag_gui	CB17-6a
This study	mt	0.0	253.7	40.6	1.6	2	13	0.0	CB17-6a_LP-DIR-T	hargrave 2021-11-27 13:58:38	u	854.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-6	pmagpy-4.2.24-1: demag_gui	CB17-6a
This study	lt	45.7	344.2	50.4	3.9	2	4	100.0	CB17-6a_LP-DIR-T	hargrave 2021-11-27 13:58:38	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-6	pmagpy-4.2.24-1: demag_gui	CB17-6a
This study	mt	0.0	262.8	43.6	1.6	2	13	100.0	CB17-6a_LP-DIR-T	hargrave 2021-11-27 13:58:38	u	854.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-6	pmagpy-4.2.24-1: demag_gui	CB17-6a
This study	mt	0.0	91.5	47.8	1.3	2	12	-1.0	CB17-7a_LP-DIR-T	hargrave 2021-11-27 14:00:26	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-7	pmagpy-4.2.24-1: demag_gui	CB17-7a
This study	mt	0.0	267.4	49.9	1.3	2	12	100.0	CB17-7a_LP-DIR-T	hargrave 2021-11-27 14:00:26	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-7	pmagpy-4.2.24-1: demag_gui	CB17-7a
This study	lt	51.9	354.4	40.7	10.4	2	4	100.0	CB17-7a_LP-DIR-T	hargrave 2021-11-27 14:00:26	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-7	pmagpy-4.2.24-1: demag_gui	CB17-7a
This study	mt	0.0	255.8	47.5	1.3	2	12	0.0	CB17-7a_LP-DIR-T	hargrave 2021-11-27 14:00:26	u	854.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-7	pmagpy-4.2.24-1: demag_gui	CB17-7a
This study	lt	51.9	352.3	50.9	10.4	2	4	0.0	CB17-7a_LP-DIR-T	hargrave 2021-11-27 14:00:26	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-7	pmagpy-4.2.24-1: demag_gui	CB17-7a
This study	lt	51.9	180.3	43.9	10.4	2	4	-1.0	CB17-7a_LP-DIR-T	hargrave 2021-11-27 14:00:26	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-7	pmagpy-4.2.24-1: demag_gui	CB17-7a
This study															LP-NOMAG		CB17-7		CB17-7a
This study	mt	0.0	262.5	48.5	1.9	2	14	100.0	CB17-8a_LP-DIR-T	hargrave 2021-11-27 14:04:02	u	854.0	753.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB17-8	pmagpy-4.2.24-1: demag_gui	CB17-8a
This study	lt	35.0	347.5	59.2	10.0	2	4	100.0	CB17-8a_LP-DIR-T	hargrave 2021-11-27 14:04:02	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB17-8	pmagpy-4.2.24-1: demag_gui	CB17-8a
This study															LP-NOMAG		CB17-8		CB17-8a
This study	mt	0.0	239.0	55.2	1.9	2	14	-1.0	CB17-8a_LP-DIR-T	hargrave 2021-11-27 14:04:02	u	854.0	753.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB17-8	pmagpy-4.2.24-1: demag_gui	CB17-8a
This study	mt	0.0	251.8	45.4	1.9	2	14	0.0	CB17-8a_LP-DIR-T	hargrave 2021-11-27 14:04:02	u	854.0	753.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB17-8	pmagpy-4.2.24-1: demag_gui	CB17-8a
This study	lt	35.0	158.0	48.4	10.0	2	4	-1.0	CB17-8a_LP-DIR-T	hargrave 2021-11-27 14:04:02	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB17-8	pmagpy-4.2.24-1: demag_gui	CB17-8a
This study	lt	35.0	339.7	68.9	10.0	2	4	0.0	CB17-8a_LP-DIR-T	hargrave 2021-11-27 14:04:02	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB17-8	pmagpy-4.2.24-1: demag_gui	CB17-8a
This study	mt	0.0	256.2	41.7	0.6	2	14	0.0	CB18-1a_LP-DIR-T	hargrave 2021-11-30 13:31:48	u	860.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB18-1	pmagpy-4.2.24-1: demag_gui	CB18-1a
This study	ht	0.0	255.3	42.8	0.6	2	8	0.0	CB18-1a_LP-DIR-T	hargrave 2021-11-30 13:31:48	u	958.0	873.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB18-1	pmagpy-4.2.24-1: demag_gui	CB18-1a
This study	mt	0.0	265.6	44.3	0.6	2	14	100.0	CB18-1a_LP-DIR-T	hargrave 2021-11-30 13:31:48	u	860.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB18-1	pmagpy-4.2.24-1: demag_gui	CB18-1a
This study	ht	0.0	265.1	45.5	0.6	2	8	100.0	CB18-1a_LP-DIR-T	hargrave 2021-11-30 13:31:48	u	958.0	873.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB18-1	pmagpy-4.2.24-1: demag_gui	CB18-1a
This study	mt	0.0	314.9	75.4	0.6	2	14	-1.0	CB18-1a_LP-DIR-T	hargrave 2021-11-30 13:31:48	u	860.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB18-1	pmagpy-4.2.24-1: demag_gui	CB18-1a
This study															LP-NOMAG		CB18-1		CB18-1a
This study	ht	0.0	310.2	75.9	0.6	2	8	-1.0	CB18-1a_LP-DIR-T	hargrave 2021-11-30 13:31:48	u	958.0	873.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB18-1	pmagpy-4.2.24-1: demag_gui	CB18-1a
This study	ht	0.0	275.5	33.9	2.0	3	6	100.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	958.0	903.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	lt	35.4	6.2	49.7	1.5	3	4	100.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	ht	0.0	268.6	33.4	2.0	3	6	0.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	958.0	903.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	mt	13.7	287.4	52.8	4.0	3	12	0.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	854.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	mt	13.7	299.6	49.4	4.0	3	12	100.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	854.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	lt	35.4	6.7	60.1	1.5	3	4	0.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	ht	0.0	18.7	42.0	2.0	3	6	-1.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	958.0	903.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	mt	13.7	44.0	59.7	4.0	3	12	-1.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	854.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study	lt	35.4	127.0	55.4	1.5	3	4	-1.0	CB18-2a_LP-DIR-T	hargrave 2021-11-30 13:33:22	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB18-2	pmagpy-4.2.24-1: demag_gui	CB18-2a
This study															LP-NOMAG		CB18-2		CB18-2a
This study															LP-NOMAG		CB18-3		CB18-3a
This study	lt	40.0	195.6	46.3	2.4	3	3	-1.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
This study	mt	7.2	108.1	55.9	2.9	3	13	-1.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	854.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
This study	ht	0.0	93.6	45.5	1.8	3	8	-1.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	958.0	873.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
This study	lt	40.0	17.4	54.0	2.4	3	3	0.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
This study	mt	7.2	275.1	57.6	2.9	3	13	0.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	854.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
This study	ht	0.0	264.4	45.4	1.8	3	8	0.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	958.0	873.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
This study	lt	40.0	15.0	43.8	2.4	3	3	100.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
This study	mt	7.2	290.9	56.1	2.9	3	13	100.0	CB18-4a_LP-DIR-T	hargrave 2021-11-30 13:36:21	u	854.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB18-4	pmagpy-4.2.24-1: demag_gui	CB18-4a
