tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen	weight
This study	mt	3.1	284.0	10.8	5.5	1	8	100.0	PF18-31a_LP-DIR-T	hargrave 2021-06-10 14:14:31	u	863.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-31	pmagpy-4.2.24-1: demag_gui	PF18-31a	
This study	mt	3.1	167.4	36.0	5.5	1	8	-1.0	PF18-31a_LP-DIR-T	hargrave 2021-06-10 14:14:31	u	863.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-31	pmagpy-4.2.24-1: demag_gui	PF18-31a	
This study	mt	3.1	214.5	62.8	5.5	1	8	0.0	PF18-31a_LP-DIR-T	hargrave 2021-06-10 14:14:31	u	863.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-31	pmagpy-4.2.24-1: demag_gui	PF18-31a	
This study	mt	8.3	153.5	31.9	6.8	2	5	-1.0	PF18-32a_LP-DIR-T	hargrave 2021-06-10 14:15:59	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-32	pmagpy-4.2.24-1: demag_gui	PF18-32a	
This study	hdt	0.0	234.0	58.8	6.8	2	12	0.0	PF18-32a_LP-DIR-T	hargrave 2021-06-10 14:15:59	u	968.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-32	pmagpy-4.2.24-1: demag_gui	PF18-32a	
This study	mt	8.3	213.5	54.7	6.8	2	5	0.0	PF18-32a_LP-DIR-T	hargrave 2021-06-10 14:15:59	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-32	pmagpy-4.2.24-1: demag_gui	PF18-32a	
This study	mt	8.3	275.7	11.6	6.8	2	5	100.0	PF18-32a_LP-DIR-T	hargrave 2021-06-10 14:15:59	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-32	pmagpy-4.2.24-1: demag_gui	PF18-32a	
This study	hdt	0.0	281.1	1.0	6.8	2	12	100.0	PF18-32a_LP-DIR-T	hargrave 2021-06-10 14:15:59	u	968.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-32	pmagpy-4.2.24-1: demag_gui	PF18-32a	
This study	hdt	0.0	167.5	32.8	6.8	2	12	-1.0	PF18-32a_LP-DIR-T	hargrave 2021-06-10 14:15:59	u	968.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-32	pmagpy-4.2.24-1: demag_gui	PF18-32a	
This study	hdt	0.0	168.2	31.7	1.8	3	15	-1.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	lt	29.7	188.4	75.0	1.0	3	3	-1.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	mt	3.2	175.1	37.3	7.9	3	12	-1.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	863.0	623.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	hdt	0.0	211.6	60.7	1.8	3	15	0.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	lt	29.7	44.2	74.7	1.0	3	3	0.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	mt	3.2	222.4	67.1	7.9	3	12	0.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	863.0	623.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	hdt	0.0	281.9	12.3	1.8	3	15	100.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	lt	29.7	327.0	9.0	1.0	3	3	100.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	mt	3.2	288.4	7.6	7.9	3	12	100.0	PF18-33a_LP-DIR-T	hargrave 2021-06-10 14:17:30	u	863.0	623.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-33	pmagpy-4.2.24-1: demag_gui	PF18-33a	
This study	lt	31.2	323.5	-6.6	6.3	2	4	100.0	PF18-34a_LP-DIR-T	hargrave 2021-06-10 14:19:06	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-34	pmagpy-4.2.24-1: demag_gui	PF18-34a	
This study	lt	31.2	350.1	70.6	6.3	2	4	0.0	PF18-34a_LP-DIR-T	hargrave 2021-06-10 14:19:06	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-34	pmagpy-4.2.24-1: demag_gui	PF18-34a	
This study	mt	1.4	238.9	61.6	4.5	2	9	0.0	PF18-34a_LP-DIR-T	hargrave 2021-06-10 14:19:06	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-34	pmagpy-4.2.24-1: demag_gui	PF18-34a	
This study	lt	31.2	226.2	64.2	6.3	2	4	-1.0	PF18-34a_LP-DIR-T	hargrave 2021-06-10 14:19:06	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-34	pmagpy-4.2.24-1: demag_gui	PF18-34a	
This study	mt	1.4	178.6	36.6	4.5	2	9	-1.0	PF18-34a_LP-DIR-T	hargrave 2021-06-10 14:19:06	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-34	pmagpy-4.2.24-1: demag_gui	PF18-34a	
This study	mt	1.4	284.5	-0.5	4.5	2	9	100.0	PF18-34a_LP-DIR-T	hargrave 2021-06-10 14:19:06	u	863.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-34	pmagpy-4.2.24-1: demag_gui	PF18-34a	
This study	mt	0.8	284.0	-2.5	6.6	3	8	100.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	863.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	hdt	0.0	281.4	2.8	7.7	3	1	100.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	953.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	lt	25.1	315.4	3.2	1.3	3	3	100.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	mt	0.8	242.3	60.4	6.6	3	8	0.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	863.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	hdt	0.0	230.6	59.5	7.7	3	1	0.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	953.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	mt	0.8	181.3	35.5	6.6	3	8	-1.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	863.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	hdt	0.0	174.1	34.8	7.7	3	1	-1.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	953.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	lt	25.1	196.0	66.1	1.3	3	3	-1.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	lt	25.1	347.2	83.3	1.3	3	3	0.0	PF18-35a_LP-DIR-T	hargrave 2021-06-10 14:20:42	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-35	pmagpy-4.2.24-1: demag_gui	PF18-35a	
This study	mt	5.2	173.0	34.0	6.7	3	7	-1.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	hdt	0.0	161.9	27.6	10.6	3	13	-1.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	961.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	lt	24.7	202.9	69.5	8.9	3	5	-1.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	lt	24.7	315.9	1.8	8.9	3	5	100.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	hdt	0.0	216.6	47.2	10.6	3	13	0.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	961.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	mt	5.2	230.4	54.8	6.7	3	7	0.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	lt	24.7	344.7	81.9	8.9	3	5	0.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	hdt	0.0	268.2	9.6	10.6	3	13	100.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	961.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	mt	5.2	276.8	2.0	6.7	3	7	100.0	PF18-36a_LP-DIR-T	hargrave 2021-06-10 14:22:17	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-36	pmagpy-4.2.24-1: demag_gui	PF18-36a	
This study	mht	9.3	290.1	-11.7	7.0	3	13	100.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	893.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	lt	17.2	325.3	-7.1	1.6	3	4	100.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	hdt	0.0	281.9	5.3	5.4	3	14	100.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	mht	9.3	264.8	60.6	7.0	3	13	0.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	893.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	lt	17.2	353.2	69.1	1.6	3	4	0.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	mht	9.3	204.7	32.9	7.0	3	13	-1.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	893.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	lt	17.2	220.4	66.7	1.6	3	4	-1.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	hdt	0.0	183.8	27.6	5.4	3	14	-1.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	hdt	0.0	225.9	60.5	5.4	3	14	0.0	PF18-37a_LP-DIR-T	hargrave 2021-06-10 14:23:48	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-37	pmagpy-4.2.24-1: demag_gui	PF18-37a	
This study	hdt	0.0	283.9	0.6	11.3	2	11	100.0	PF18-38a_LP-DIR-T	hargrave 2021-06-10 14:25:17	u	968.0	947.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-38	pmagpy-4.2.24-1: demag_gui	PF18-38a	
This study	lt	15.1	329.8	-6.4	0.8	2	4	100.0	PF18-38a_LP-DIR-T	hargrave 2021-06-10 14:25:17	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-38	pmagpy-4.2.24-1: demag_gui	PF18-38a	
This study	lt	15.1	2.7	66.4	0.8	2	4	0.0	PF18-38a_LP-DIR-T	hargrave 2021-06-10 14:25:17	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-38	pmagpy-4.2.24-1: demag_gui	PF18-38a	
This study	hdt	0.0	190.7	36.2	11.3	2	11	-1.0	PF18-38a_LP-DIR-T	hargrave 2021-06-10 14:25:17	u	968.0	947.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-38	pmagpy-4.2.24-1: demag_gui	PF18-38a	
This study	lt	15.1	245.1	75.2	0.8	2	4	-1.0	PF18-38a_LP-DIR-T	hargrave 2021-06-10 14:25:17	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-38	pmagpy-4.2.24-1: demag_gui	PF18-38a	
This study	hdt	0.0	236.3	61.4	11.3	2	11	0.0	PF18-38a_LP-DIR-T	hargrave 2021-06-10 14:25:17	u	968.0	947.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-38	pmagpy-4.2.24-1: demag_gui	PF18-38a	
This study	hdt	0.0	192.6	35.3	10.0	3	15	-1.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	lt	20.0	232.2	70.2	0.4	3	3	-1.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	mht	8.4	211.9	38.0	7.2	3	11	-1.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	hdt	0.0	252.6	64.0	10.0	3	15	0.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	lt	20.0	5.9	66.7	0.4	3	3	0.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	mht	8.4	285.5	60.2	7.2	3	11	0.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	hdt	0.0	289.4	-5.1	10.0	3	15	100.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	lt	20.0	330.3	-5.2	0.4	3	3	100.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	mht	8.4	298.2	-18.2	7.2	3	11	100.0	PF18-39a_LP-DIR-T	hargrave 2021-06-10 14:26:48	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-39	pmagpy-4.2.24-1: demag_gui	PF18-39a	
This study	hdt	0.0	199.7	41.6	2.2	1	14	-1.0	PF18-3a_LP-DIR-T	hargrave 2021-06-10 13:28:14	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-3	pmagpy-4.2.24-1: demag_gui	PF18-3a	
This study	hdt	0.0	276.3	24.9	2.2	1	14	100.0	PF18-3a_LP-DIR-T	hargrave 2021-06-10 13:28:14	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-3	pmagpy-4.2.24-1: demag_gui	PF18-3a	
This study	hdt	0.0	191.3	52.7	2.2	1	14	0.0	PF18-3a_LP-DIR-T	hargrave 2021-06-10 13:28:14	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-3	pmagpy-4.2.24-1: demag_gui	PF18-3a	
This study	mht	6.7	287.4	-16.3	10.2	3	11	100.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	hdt	0.0	273.4	-3.4	10.0	3	15	100.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	lt	17.7	325.0	-4.2	1.8	3	4	100.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	mht	6.7	267.8	55.5	10.2	3	11	0.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	lt	17.7	218.2	64.0	1.8	3	4	-1.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	lt	17.7	358.3	71.4	1.8	3	4	0.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	mht	6.7	199.2	27.2	10.2	3	11	-1.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	893.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	hdt	0.0	180.6	19.1	10.0	3	15	-1.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	hdt	0.0	237.5	50.1	10.0	3	15	0.0	PF18-40a_LP-DIR-T	hargrave 2021-06-10 14:28:35	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-40	pmagpy-4.2.24-1: demag_gui	PF18-40a	
This study	mht	1.3	287.6	-30.1	5.6	2	14	100.0	PF18-41a_LP-DIR-T	hargrave 2021-06-10 14:32:13	u	903.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-41	pmagpy-4.2.24-1: demag_gui	PF18-41a	
This study	lt	15.2	322.9	-11.7	4.7	2	3	100.0	PF18-41a_LP-DIR-T	hargrave 2021-06-10 14:32:13	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-41	pmagpy-4.2.24-1: demag_gui	PF18-41a	
This study	lt	15.2	340.9	66.8	4.7	2	3	0.0	PF18-41a_LP-DIR-T	hargrave 2021-06-10 14:32:13	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-41	pmagpy-4.2.24-1: demag_gui	PF18-41a	
This study	mht	1.3	219.2	25.4	5.6	2	14	-1.0	PF18-41a_LP-DIR-T	hargrave 2021-06-10 14:32:13	u	903.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-41	pmagpy-4.2.24-1: demag_gui	PF18-41a	
This study	lt	15.2	230.9	62.1	4.7	2	3	-1.0	PF18-41a_LP-DIR-T	hargrave 2021-06-10 14:32:13	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-41	pmagpy-4.2.24-1: demag_gui	PF18-41a	
This study	mht	1.3	281.7	45.0	5.6	2	14	0.0	PF18-41a_LP-DIR-T	hargrave 2021-06-10 14:32:13	u	903.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-41	pmagpy-4.2.24-1: demag_gui	PF18-41a	
This study	mt	1.2	193.8	36.0	6.1	3	12	-1.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	873.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	hdt	0.0	187.0	33.7	3.5	3	17	-1.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	mt	1.2	235.6	58.9	6.1	3	12	0.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	873.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	hdt	0.0	224.5	57.4	3.5	3	17	0.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	lt	18.4	340.1	84.0	7.2	3	5	0.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	mt	1.2	281.5	0.2	6.1	3	12	100.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	873.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	hdt	0.0	278.8	5.6	3.5	3	17	100.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	lt	18.4	314.4	3.3	7.2	3	5	100.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	lt	18.4	193.6	69.0	7.2	3	5	-1.0	PF18-42a_LP-DIR-T	hargrave 2021-06-10 14:33:47	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-42	pmagpy-4.2.24-1: demag_gui	PF18-42a	
This study	mht	5.1	291.4	-19.5	5.2	2	12	100.0	PF18-43a_LP-DIR-T	hargrave 2021-06-10 14:35:23	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-43	pmagpy-4.2.24-1: demag_gui	PF18-43a	
This study	lt	12.4	219.6	69.7	4.4	2	4	-1.0	PF18-43a_LP-DIR-T	hargrave 2021-06-10 14:35:23	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-43	pmagpy-4.2.24-1: demag_gui	PF18-43a	
This study	mht	5.1	205.7	37.6	5.2	2	12	-1.0	PF18-43a_LP-DIR-T	hargrave 2021-06-10 14:35:23	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-43	pmagpy-4.2.24-1: demag_gui	PF18-43a	
This study	lt	12.4	350.4	76.2	4.4	2	4	0.0	PF18-43a_LP-DIR-T	hargrave 2021-06-10 14:35:23	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-43	pmagpy-4.2.24-1: demag_gui	PF18-43a	
This study	lt	12.4	320.1	-2.2	4.4	2	4	100.0	PF18-43a_LP-DIR-T	hargrave 2021-06-10 14:35:23	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-43	pmagpy-4.2.24-1: demag_gui	PF18-43a	
This study	mht	5.1	276.5	55.7	5.2	2	12	0.0	PF18-43a_LP-DIR-T	hargrave 2021-06-10 14:35:23	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-43	pmagpy-4.2.24-1: demag_gui	PF18-43a	
